id,name,category,subcategory,latitude,longitude,city,description,rating,match_confidence,opening_hours,opening_hours_source,has_opening_hours,is_24_7,is_likely_open,has_match_confidence,score,has_valid_source,visit_duration,tags,tags_str
6095,Estación de Sants-Estació,tourist_attraction,attraction,41.3792,2.14022,Barcelona,metro station,3.8,0.5037655860349127,,,False,False,False,False,2.3894602244389023,False,60,[],
6099,Teatre de la Marina,tourist_attraction,attraction,41.3819,2.18705,Barcelona,theater,4.3,0.42,Mo-Su 12:00-00:00,OSM,True,False,True,True,3.1359999999999997,True,60,['has_schedule'],has_schedule
6117,Casa Comalat,tourist_attraction,attraction,41.3972,2.16064,Barcelona,building,4.4,0.38,"Mo-Fr 08:00-19:30; Sa, Su 09:00-19:30",OSM,True,False,True,True,3.194,True,60,['has_schedule'],has_schedule
6121,Cafè de l'Òpera,tourist_attraction,attraction,41.3808,2.17361,Barcelona,coffeehouse,4.8,1.0,Mo-Su 08:30-02:30,OSM,True,False,True,True,3.6599999999999997,True,60,['has_schedule'],has_schedule
6133,Montjuic (Barcelona),tourist_attraction,attraction,41.3642,2.15825,Barcelona,mountain,4.1,0.61,"Nov-Mar: 10:00-18:00; Apr-May,Sep-Oct: 10:00-19:00; Jun-Aug: 10:00-20:00; Dec 25,Jan 01,May 01,Jun 24: off",OSM,True,False,True,True,3.0529999999999995,True,60,['has_schedule'],has_schedule
6139,Gran Teatro del Liceo,cultural,theatre,41.3803,2.17342,Barcelona,opera house,4.2,0.5037655860349127,,,False,False,False,False,2.6274602244389027,False,120,"['culture', 'indoor', 'long_visit']",culture|indoor|long_visit
6165,Camp Nou,tourist_attraction,attraction,41.3809,2.12292,Barcelona,association football venue,4.5,0.5037655860349127,,,False,False,False,False,2.805960224438903,False,60,[],
6169,Parque de Joan Miró,tourist_attraction,attraction,41.378,2.14834,Barcelona,park,4.4,0.5037655860349127,,,False,False,False,False,2.746460224438903,False,60,[],
6170,Plaza del Rey (Barcelona),tourist_attraction,attraction,41.3841,2.17741,Barcelona,square,4.5,0.55,Mo off; Tu-We 18:00-01:00; Th 18:00-02:00; Fr 18:00-03:00; Sa 12:30-03:00; Su 17:30-01:00,OSM,True,False,True,True,3.315,True,60,['has_schedule'],has_schedule
6187,Torre Glòries,tourist_attraction,attraction,41.4035,2.18952,Barcelona,tower,4.3,0.5037655860349127,,,False,False,False,False,2.6869602244389026,False,60,[],
6206,Basílica de Santa María del Mar,religious,church,41.3838,2.182,Barcelona,catholic parish church,4.7,0.5037655860349127,,,False,False,False,False,2.9249602244389026,False,40,"['historic', 'religious']",historic|religious
6211,Torre del Baró,tourist_attraction,attraction,41.4516,2.17859,Barcelona,tower,4.1,0.5037655860349127,,,False,False,False,False,2.5679602244389024,False,60,[],
6220,Castillo de Montjuic,historic,castle,41.3634,2.16599,Barcelona,castle,4.5,0.87,Nov 01-Feb 28 10:00-18:00; Mar 01-Oct 31 10:00-20:00,OSM,True,False,True,True,3.411,True,90,"['has_schedule', 'historic', 'long_visit', 'touristic']",has_schedule|historic|long_visit|touristic
6261,Bellesguard,monument,monument,41.4096,2.12686,Barcelona,manor house,4.7,1.0,"PH,Tu-Su 10:00-15:00; Dec 25,Dec 26,Jan 01,Jan 06: closed",OSM,True,False,True,True,3.59,True,25,"['has_schedule', 'historic', 'touristic']",has_schedule|historic|touristic
6282,Can Serra,administrative,government,41.3957,2.15775,Barcelona,building,3.3,1.0,Mo-Fr 09:00-14:00,OSM,True,False,True,True,2.6099999999999994,True,20,"['has_schedule', 'institutional', 'quick_visit']",has_schedule|institutional|quick_visit
6287,La Rambla,tourist_attraction,attraction,41.3811,2.17334,Barcelona,street,4.1,0.5037655860349127,,,False,False,False,False,2.5679602244389024,False,60,[],
6291,Casa Vicens,historic,castle,41.4035,2.15063,Barcelona,monument,3.6,1.0,"PH,Mo-Su 10:00-20:00; Dec 25,Jan 01,Jan 06: off",OSM,True,False,True,True,2.82,True,90,"['has_schedule', 'historic', 'long_visit', 'touristic']",has_schedule|historic|long_visit|touristic
6333,Palacio Güell,tourist_attraction,attraction,41.3788,2.17421,Barcelona,palace,4.4,0.83,Apr-Oct: 10:00-20:00; Nov-Mar: 10:00-17:30,OSM,True,False,True,True,3.329,True,60,['has_schedule'],has_schedule
6337,Ciudadela de Barcelona,tourist_attraction,attraction,41.3865,2.18929,Barcelona,fortress,4.3,0.51,Mo-Su 10:00-22:30,OSM,True,False,True,True,3.163,True,60,['has_schedule'],has_schedule
6360,Casa de l'Aigua,tourist_attraction,attraction,41.4536,2.18754,Barcelona,building,4.7,0.5037655860349127,,,False,False,False,False,2.9249602244389026,False,60,[],
6465,Plaza de toros Monumental de Barcelona,tourist_attraction,attraction,41.4001,2.18116,Barcelona,bullring,4.5,0.97,"Tu-Sa 10:00-14:00, 16:00-19:00",OSM,True,False,True,True,3.441,True,60,['has_schedule'],has_schedule
6480,Parque del Laberinto de Horta,park,conservatory,41.4403,2.14556,Barcelona,garden,4.6,0.5037655860349127,,,False,False,False,False,2.8654602244389027,False,60,"['culture', 'indoor']",culture|indoor
6509,Casa Macaya,tourist_attraction,attraction,41.3999,2.16955,Barcelona,building,4.2,0.5037655860349127,,,False,False,False,False,2.6274602244389027,False,60,[],
6510,Torre d'aigües de la Catalana de Gas,tourist_attraction,attraction,41.3838,2.19257,Barcelona,building,4.1,0.5037655860349127,,,False,False,False,False,2.5679602244389024,False,60,[],
6515,Casa Garriga Nogués,tourist_attraction,attraction,41.3887,2.16547,Barcelona,building,4.3,0.5037655860349127,,,False,False,False,False,2.6869602244389026,False,60,[],
6516,Editorial Montaner i Simón,tourist_attraction,attraction,41.3917,2.16361,Barcelona,building,4.6,0.5037655860349127,,,False,False,False,False,2.8654602244389027,False,60,[],
6636,Palacio de la Música Catalana,cultural,theatre,41.3876,2.17522,Barcelona,concert hall,4.9,0.93,Mo-Su 09:00-15:30,OSM,True,False,True,True,3.709,True,120,"['culture', 'has_schedule', 'indoor', 'long_visit']",culture|has_schedule|indoor|long_visit
6651,Casa Bruno Cuadros,tourist_attraction,attraction,41.3814,2.17332,Barcelona,building,4.3,0.48,"Su-Th 13:00-01:00, Fr,Sa 12:30-01:00",OSM,True,False,True,True,3.154,True,60,['has_schedule'],has_schedule
6787,Canódromo Meridiana,tourist_attraction,attraction,41.4275,2.18335,Barcelona,building,4.6,0.5037655860349127,,,False,False,False,False,2.8654602244389027,False,60,[],
6806,Església de la Concepció (Barcelona),tourist_attraction,attraction,41.3946,2.16733,Barcelona,church building,4.3,0.5037655860349127,,,False,False,False,False,2.6869602244389026,False,60,[],
6851,Iglesia de Santa María del Pino,religious,church,41.3821,2.17399,Barcelona,church building,4.6,0.68,"Mo-Th 18:00-20:00; Fr,Sa 09:30-11:00, 18:00-20:00; Su,PH 11:00-13:00",OSM,True,False,True,True,3.424,True,40,"['has_schedule', 'historic', 'religious']",has_schedule|historic|religious
6860,Carrer del Bisbe,tourist_attraction,attraction,41.3833,2.17644,Barcelona,street,4.2,0.4,Mo-Sa 10:00-19:00; Su 10:00-20:00,OSM,True,False,True,True,3.06,True,60,['has_schedule'],has_schedule
6861,Capilla de Santa Ágata,religious,chapel,41.3843,2.1775,Barcelona,chapel,4.2,0.5037655860349127,,,False,False,False,False,2.6274602244389027,False,25,"['historic', 'religious']",historic|religious
6863,Palacio del Barón de Quadras,tourist_attraction,attraction,41.3967,2.1614,Barcelona,palace,4.1,0.5037655860349127,,,False,False,False,False,2.5679602244389024,False,60,[],
6864,Aduana del Puerto de Barcelona,tourist_attraction,attraction,41.3748,2.17729,Barcelona,building,4.5,0.57,Mo-Fr 07:00-20:00,OSM,True,False,True,True,3.3209999999999997,True,60,['has_schedule'],has_schedule
6865,Observatorio Fabra,tourist_attraction,attraction,41.4184,2.12408,Barcelona,astronomical observatory,4.5,0.5037655860349127,,,False,False,False,False,2.805960224438903,False,60,[],
6879,Casa Mulleras,cultural,museum,41.3912,2.16511,Barcelona,building,4.5,0.5037655860349127,,,False,False,False,False,2.805960224438903,False,120,"['culture', 'indoor', 'long_visit']",culture|indoor|long_visit
6880,Casa Lleó Morera,cultural,museum,41.3911,2.16523,Barcelona,residential building,4.0,0.57,Mo-Sa 08:30-20:30; Su 09:00-15:00,OSM,True,False,True,True,2.9709999999999996,True,120,"['culture', 'has_schedule', 'indoor', 'long_visit']",culture|has_schedule|indoor|long_visit
6918,Plaza de Cataluña,tourist_attraction,attraction,41.3869,2.17011,Barcelona,square,4.7,0.5037655860349127,,,False,False,False,False,2.9249602244389026,False,60,[],
6934,Monasterio de Santa Ana (Barcelona),tourist_attraction,attraction,41.3859,2.17136,Barcelona,monastery,4.3,0.49,24/7,OSM,True,True,True,True,3.1569999999999996,True,60,"['always_open', 'has_schedule']",always_open|has_schedule
6935,Palacio de la Generalidad de Cataluña,historic,castle,41.3831,2.17643,Barcelona,government building,4.4,0.58,"Mo-Fr 09:30-18:30; Sa 09:30-17:15; Su,PH 14:00-17:00",OSM,True,False,True,True,3.254,True,90,"['has_schedule', 'historic', 'long_visit', 'touristic']",has_schedule|historic|long_visit|touristic
6946,Catedral de la Santa Cruz y Santa Eulalia de Barcelona,religious,cathedral,41.3839,2.17624,Barcelona,Catholic cathedral,4.4,0.5037655860349127,,,False,False,False,False,2.746460224438903,False,60,"['historic', 'religious']",historic|religious
6963,Lonja de Barcelona,tourist_attraction,attraction,41.3822,2.18248,Barcelona,lonja,3.8,0.45,"PH,Mo-Su 09:30-23:00",OSM,True,False,True,True,2.795,True,60,['has_schedule'],has_schedule
6989,La Boquería,tourist_attraction,attraction,41.3816,2.1714,Barcelona,Marketplace,4.5,0.5037655860349127,,,False,False,False,False,2.805960224438903,False,60,[],
7000,Hospital de la Santa Cruz y San Pablo,tourist_attraction,attraction,41.4136,2.17464,Barcelona,monument,3.8,0.5037655860349127,,,False,False,False,False,2.3894602244389023,False,60,[],
7006,Plaza Real,tourist_attraction,attraction,41.3801,2.17528,Barcelona,porticoed square,4.1,0.41,Mo-Su 08:00-02:00,OSM,True,False,True,True,2.9929999999999994,True,60,['has_schedule'],has_schedule
7017,Casa de los Canónigos,tourist_attraction,attraction,41.3834,2.17661,Barcelona,building,4.1,0.5037655860349127,,,False,False,False,False,2.5679602244389024,False,60,[],
7019,Templo Expiatorio de la Sagrada Familia,religious,cathedral,41.4035,2.17437,Barcelona,minor basilica,4.4,0.5037655860349127,,,False,False,False,False,2.746460224438903,False,60,"['historic', 'religious']",historic|religious
7023,Casa Amatller,cultural,museum,41.3914,2.16488,Barcelona,building,4.0,1.0,"Mo-Fr 08:00-22:00; Sa, Su, PH 08:30-22:00",OSM,True,False,True,True,3.0999999999999996,True,120,"['culture', 'has_schedule', 'indoor', 'long_visit']",culture|has_schedule|indoor|long_visit
7038,Museu Olímpic i de l'Esport Joan Antoni Samaranch,cultural,museum,41.3661,2.15737,Barcelona,sports museum,4.2,1.0,"Tu-Sa 10:00-18:00; Su,PH 10:00-14:30; Apr-Sep Tu-Sa 10:00-19:00; Jan 1 off; May 1 off; Dec 25 off; Dec 26 off",OSM,True,False,True,True,3.2399999999999998,True,120,"['culture', 'has_schedule', 'indoor', 'long_visit']",culture|has_schedule|indoor|long_visit
7061,Museo de la Música de Barcelona,cultural,museum,41.3989,2.18558,Barcelona,music museum,4.4,0.5037655860349127,,,False,False,False,False,2.746460224438903,False,120,"['culture', 'indoor', 'long_visit']",culture|indoor|long_visit
7119,Museo de Historia de Barcelona,cultural,museum,41.3839,2.17768,Barcelona,history museum,4.4,0.75,Mo off; Tu-We 18:00-01:00; Th 18:00-02:00; Fr 18:00-03:00; Sa 12:30-03:00; Su 17:30-01:00,OSM,True,False,True,True,3.305,True,120,"['culture', 'has_schedule', 'indoor', 'long_visit']",culture|has_schedule|indoor|long_visit
7120,Museu de la Moto de Barcelona,cultural,museum,41.3833,2.17453,Barcelona,museum,4.0,0.5037655860349127,,,False,False,False,False,2.5084602244389025,False,120,"['culture', 'indoor', 'long_visit']",culture|indoor|long_visit
7154,Torre de las Aguas del Besós,cultural,museum,41.4059,2.21229,Barcelona,water tower,4.1,0.34,Mo-Fr 08:00-20:00,OSM,True,False,True,True,2.9719999999999995,True,120,"['culture', 'has_schedule', 'indoor', 'long_visit']",culture|has_schedule|indoor|long_visit
7156,Casa Ibarz Bernat,cultural,museum,41.3888,2.16508,Barcelona,building,4.4,0.45,Mo-Su 09:00-21:00; PH off,OSM,True,False,True,True,3.215,True,120,"['culture', 'has_schedule', 'indoor', 'long_visit']",culture|has_schedule|indoor|long_visit
7157,Museo del Modernismo Catalán,cultural,museum,41.3889,2.1634,Barcelona,museum,4.4,0.87,"Mo-Fr 10:30-14:00,16:00-19:00; Sa 10:30-14:00",OSM,True,False,True,True,3.341,True,120,"['culture', 'has_schedule', 'indoor', 'long_visit']",culture|has_schedule|indoor|long_visit
7158,Fundación Antoni Tàpies,cultural,museum,41.3916,2.16366,Barcelona,art museum,4.3,0.5037655860349127,,,False,False,False,False,2.6869602244389026,False,120,"['culture', 'indoor', 'long_visit']",culture|indoor|long_visit
7159,Fundación Suñol,cultural,museum,41.3956,2.16119,Barcelona,private foundation,4.4,0.36,Mo-Sa 10:00-22:00,OSM,True,False,True,True,3.188,True,120,"['culture', 'has_schedule', 'indoor', 'long_visit']",culture|has_schedule|indoor|long_visit
7173,Hemp Museum Gallery,cultural,museum,41.3808,2.18012,Barcelona,museum,4.3,0.5037655860349127,,,False,False,False,False,2.6869602244389026,False,120,"['culture', 'indoor', 'long_visit']",culture|indoor|long_visit
7199,Museo del Calzado de Barcelona,cultural,museum,41.3835,2.17527,Barcelona,museum,4.3,0.5037655860349127,,,False,False,False,False,2.6869602244389026,False,120,"['culture', 'indoor', 'long_visit']",culture|indoor|long_visit
7245,Museo Europeo de Arte Moderno,cultural,museum,41.385,2.18047,Barcelona,museum,4.9,0.5037655860349127,,,False,False,False,False,3.043960224438903,False,120,"['culture', 'indoor', 'long_visit']",culture|indoor|long_visit
7258,Refugio 307,historic,bunker,41.3714,2.16663,Barcelona,air-raid shelter,3.9,0.24,Mo-Su 19:30-00:00,OSM,True,False,True,True,2.802,True,20,"['has_schedule', 'quick_visit']",has_schedule|quick_visit
7282,Museu del Perfum,cultural,museum,41.3914,2.16535,Barcelona,museum,4.5,0.59,Tu-Sa 10:00-19:00; Su 10:00-15:00; Jan 1 off; Jan 6 off; Dec 25 off; Dec 26 off,OSM,True,False,True,True,3.327,True,120,"['culture', 'has_schedule', 'indoor', 'long_visit']",culture|has_schedule|indoor|long_visit
7302,Escuelas de la Sagrada Familia,cultural,museum,41.4031,2.17425,Barcelona,school,4.3,0.8,Mo-Su 09:00-20:00,OSM,True,False,True,True,3.25,True,120,"['culture', 'has_schedule', 'indoor', 'long_visit']",culture|has_schedule|indoor|long_visit
7307,Casa de la Pia Almoina (Barcelona),cultural,museum,41.3846,2.1762,Barcelona,monument,4.1,0.5037655860349127,,,False,False,False,False,2.5679602244389024,False,120,"['culture', 'indoor', 'long_visit']",culture|indoor|long_visit
7319,Col·lecció de Carrosses Fúnebres,cultural,museum,41.3531,2.15593,Barcelona,museum,4.5,0.5037655860349127,,,False,False,False,False,2.805960224438903,False,120,"['culture', 'indoor', 'long_visit']",culture|indoor|long_visit
7320,Museo y Centro de Estudios del Deporte Doctor Melcior Colet,cultural,museum,41.3931,2.14819,Barcelona,sports museum,4.7,0.5037655860349127,,,False,False,False,False,2.9249602244389026,False,120,"['culture', 'indoor', 'long_visit']",culture|indoor|long_visit
7337,Casa Bloc,cultural,museum,41.4415,2.19062,Barcelona,building,4.7,1.0,"Sa 11:00-12:30; Aug,week 01 Sep off",OSM,True,False,True,True,3.59,True,120,"['culture', 'has_schedule', 'indoor', 'long_visit']",culture|has_schedule|indoor|long_visit
7338,Seu del Col·legi de Notaris de Catalunya,cultural,museum,41.3827,2.16955,Barcelona,building,4.4,0.79,Mo-Fr 10:00-13:00,OSM,True,False,True,True,3.317,True,120,"['culture', 'has_schedule', 'indoor', 'long_visit']",culture|has_schedule|indoor|long_visit
7346,Laboratori de Natura,cultural,museum,41.3881,2.18367,Barcelona,museum,4.6,0.5037655860349127,,,False,False,False,False,2.8654602244389027,False,120,"['culture', 'indoor', 'long_visit']",culture|indoor|long_visit
7350,Museo del Fútbol Club Barcelona,cultural,museum,41.3804,2.12064,Barcelona,sports museum,4.7,0.5037655860349127,,,False,False,False,False,2.9249602244389026,False,120,"['culture', 'indoor', 'long_visit']",culture|indoor|long_visit
7370,Santa Eulàlia (pailebot 1919),cultural,museum,41.3764,2.17981,Barcelona,three-masted schooner,4.6,0.5037655860349127,,,False,False,False,False,2.8654602244389027,False,120,"['culture', 'indoor', 'long_visit']",culture|indoor|long_visit
7372,Museu de Cultures del Món,cultural,museum,41.3848,2.181,Barcelona,museum,4.6,1.0,"Tu-Sa 10:00-19:00; PH,Su 10:00-21:45; Dec 25,Jan 01,May 01,Jun 24 closed",OSM,True,False,True,True,3.5199999999999996,True,120,"['culture', 'has_schedule', 'indoor', 'long_visit']",culture|has_schedule|indoor|long_visit
7384,Museu d'Idees i Invents de Barcelona,cultural,museum,41.3822,2.17806,Barcelona,museum,4.6,0.75,Mo off; Tu-We 18:00-01:00; Th 18:00-02:00; Fr 18:00-03:00; Sa 12:30-03:00; Su 17:30-01:00,OSM,True,False,True,True,3.445,True,120,"['culture', 'has_schedule', 'indoor', 'long_visit']",culture|has_schedule|indoor|long_visit
7385,"Casa medieval del carrer Sant Domènec del Call, 6",cultural,museum,41.3826,2.176,Barcelona,house,4.3,0.45,"Mo-Fr 09:30-18:30; Sa 09:30-17:15; Su,PH 14:00-17:00",OSM,True,False,True,True,3.1449999999999996,True,120,"['culture', 'has_schedule', 'indoor', 'long_visit']",culture|has_schedule|indoor|long_visit
7386,Placeta de Manuel Ribé,cultural,square,41.3827,2.17548,Barcelona,square,4.7,0.5037655860349127,,,False,False,False,False,2.9249602244389026,False,20,"['outdoor', 'quick_visit', 'urban']",outdoor|quick_visit|urban
7388,Domus Avinyó,cultural,museum,41.3811,2.17684,Barcelona,building,4.7,0.5037655860349127,,,False,False,False,False,2.9249602244389026,False,120,"['culture', 'indoor', 'long_visit']",culture|indoor|long_visit
7394,Museo Egipcio de Barcelona,cultural,museum,41.3936,2.16473,Barcelona,museum,4.6,0.5037655860349127,,,False,False,False,False,2.8654602244389027,False,120,"['culture', 'indoor', 'long_visit']",culture|indoor|long_visit
7400,Museo del Diseño de Barcelona,cultural,museum,41.4024,2.1883,Barcelona,museum,4.1,0.56,Mo 15:30-21:00; Tu-Su 09:00-21:00; Aug Mo off; Jan 1 off; May 1 off; Jun 24 off; Dec 25 off; PH off,OSM,True,False,True,True,3.038,True,120,"['culture', 'has_schedule', 'indoor', 'long_visit']",culture|has_schedule|indoor|long_visit
7415,Sala Parés,cultural,museum,41.3827,2.17303,Barcelona,art gallery,4.4,0.5037655860349127,,,False,False,False,False,2.746460224438903,False,120,"['culture', 'indoor', 'long_visit']",culture|indoor|long_visit
7429,Archivo Fotográfico de Barcelona,cultural,museum,41.3869,2.18179,Barcelona,photo library,4.7,0.85,Mo-Fr 10:00-19:00,OSM,True,False,True,True,3.545,True,120,"['culture', 'has_schedule', 'indoor', 'long_visit']",culture|has_schedule|indoor|long_visit
7451,Museu Martorell,cultural,museum,41.3871,2.18437,Barcelona,science museum,4.6,0.5037655860349127,,,False,False,False,False,2.8654602244389027,False,120,"['culture', 'indoor', 'long_visit']",culture|indoor|long_visit
7460,Museo de Arte Contemporáneo de Barcelona,cultural,museum,41.3831,2.16675,Barcelona,art museum,4.4,0.5037655860349127,,,False,False,False,False,2.746460224438903,False,120,"['culture', 'indoor', 'long_visit']",culture|indoor|long_visit
7461,Edificio Fórum,cultural,museum,41.411,2.22092,Barcelona,museum building,4.6,0.2,Tu-Fr 10:00-17:00; Sa 10:00-19:00; Su 10:00-20:00; Mar-Sep Tu-Sa 10:00-19:00; PH 10:00-20:00; Jan 1 off; May 1 off; Jun 24 off; Dec 25 off,OSM,True,False,True,True,3.28,True,120,"['culture', 'has_schedule', 'indoor', 'long_visit']",culture|has_schedule|indoor|long_visit
7472,Museo Marítimo de Barcelona,cultural,museum,41.3753,2.17586,Barcelona,maritime museum,4.5,0.5037655860349127,,,False,False,False,False,2.805960224438903,False,120,"['culture', 'indoor', 'long_visit']",culture|indoor|long_visit
7473,Museo Nacional de Arte de Cataluña,cultural,museum,41.3684,2.15348,Barcelona,art museum,4.4,0.75,Tu-Sa 10:00-18:00; Su 10:00-15:00; May-Sep: Tu-Sa 10:00-20:00,OSM,True,False,True,True,3.305,True,120,"['culture', 'has_schedule', 'indoor', 'long_visit']",culture|has_schedule|indoor|long_visit
7543,Museo Etnológico de Barcelona,cultural,museum,41.3688,2.15633,Barcelona,ethnographic museum,4.3,0.5037655860349127,,,False,False,False,False,2.6869602244389026,False,120,"['culture', 'indoor', 'long_visit']",culture|indoor|long_visit
7553,Fundació Foto Colectania,cultural,museum,41.3978,2.1529,Barcelona,foundation,4.2,0.5037655860349127,,,False,False,False,False,2.6274602244389027,False,120,"['culture', 'indoor', 'long_visit']",culture|indoor|long_visit
7555,Palacio Robert,historic,castle,41.3961,2.15941,Barcelona,building,4.5,0.85,"Mo-Sa 10:00-20:00; Su,PH 10:00-14:30",OSM,True,False,True,True,3.405,True,90,"['has_schedule', 'historic', 'long_visit', 'touristic']",has_schedule|historic|long_visit|touristic
7562,Palacio de la Virreina,cultural,museum,41.3824,2.17153,Barcelona,palace,4.4,0.5037655860349127,,,False,False,False,False,2.746460224438903,False,120,"['culture', 'indoor', 'long_visit']",culture|indoor|long_visit
7564,CosmoCaixa Barcelona,cultural,museum,41.4131,2.13123,Barcelona,museum,4.5,0.6,"Tu-Su 10:00-20:00; Dec 24,Dec 31,Jan 05: 10:00-18:00; Dec 25,Jan 01,Jan 06: off",OSM,True,False,True,True,3.33,True,120,"['culture', 'has_schedule', 'indoor', 'long_visit']",culture|has_schedule|indoor|long_visit
7567,Mercado del Borne,cultural,museum,41.3858,2.1838,Barcelona,building,4.2,0.44,"Mar-Oct Tu-Su, PH 10:00-20:00; Nov-Feb Tu-Sa 10:00-19:00, Su, PH 10:00-20:00; Dec-26 10:00-14:30; 01-01 off, 05-01 off, 06-24 off, 12-25 off",OSM,True,False,True,True,3.072,True,120,"['culture', 'has_schedule', 'indoor', 'long_visit']",culture|has_schedule|indoor|long_visit
7594,Museo de Cera de Barcelona,cultural,museum,41.3774,2.17728,Barcelona,museum,4.3,0.64,Mo-Su 12:00-23:00,OSM,True,False,True,True,3.202,True,120,"['culture', 'has_schedule', 'indoor', 'long_visit']",culture|has_schedule|indoor|long_visit
7595,Museo del Chocolate (Barcelona),cultural,museum,41.3871,2.18174,Barcelona,chocolate museum,4.8,0.64,24/7,OSM,True,True,True,True,3.552,True,120,"['always_open', 'culture', 'has_schedule', 'indoor', 'long_visit']",always_open|culture|has_schedule|indoor|long_visit
7623,Museo Picasso de Barcelona,cultural,museum,41.3851,2.18124,Barcelona,art museum,4.8,0.5037655860349127,,,False,False,False,False,2.9844602244389025,False,120,"['culture', 'indoor', 'long_visit']",culture|indoor|long_visit
7644,CaixaForum Barcelona,cultural,museum,41.3715,2.14936,Barcelona,art museum,3.8,1.0,"Mo-Su 10:00-20:00; Jul-Aug: We 10:00-23:00; Dec 24,Dec 31,Jan 05: 10:00-18:00; Dec 25,Jan 01,Jan 06: off",OSM,True,False,True,True,2.9599999999999995,True,120,"['culture', 'has_schedule', 'indoor', 'long_visit']",culture|has_schedule|indoor|long_visit
7681,Torre Figuerola,cultural,museum,41.4248,2.13982,Barcelona,masia,4.8,0.5037655860349127,,,False,False,False,False,2.9844602244389025,False,120,"['culture', 'indoor', 'long_visit']",culture|indoor|long_visit
7688,Antic Institut Ravetllat-Pla,cultural,museum,41.4159,2.17048,Barcelona,building,4.8,0.5037655860349127,,,False,False,False,False,2.9844602244389025,False,120,"['culture', 'indoor', 'long_visit']",culture|indoor|long_visit
7795,Museo Frederic Marès,cultural,museum,41.3844,2.17677,Barcelona,museum,4.4,0.5037655860349127,,,False,False,False,False,2.746460224438903,False,120,"['culture', 'indoor', 'long_visit']",culture|indoor|long_visit
7870,Villa Joana,cultural,museum,41.4198,2.0998,Barcelona,masia,4.4,0.5037655860349127,,,False,False,False,False,2.746460224438903,False,120,"['culture', 'indoor', 'long_visit']",culture|indoor|long_visit
7923,Centro de Cultura Contemporánea de Barcelona,cultural,museum,41.3839,2.16651,Barcelona,cultural center,4.2,0.93,"PH,Tu-Su 11:00-20:00; Jan 05,Jan 06,Dec 24,Dec 26,Dec 31: 11:00-15:00; Jan 01,Dec 25: Su closed",OSM,True,False,True,True,3.219,True,120,"['culture', 'has_schedule', 'indoor', 'long_visit']",culture|has_schedule|indoor|long_visit
7929,Fundación Joan Miró,cultural,museum,41.3686,2.15988,Barcelona,art museum,4.2,0.97,Tu-Su 10:00-19:00; Apr-Oct Tu-Sa 10:00-20:00; PH off,OSM,True,False,True,True,3.231,True,120,"['culture', 'has_schedule', 'indoor', 'long_visit']",culture|has_schedule|indoor|long_visit
7953,Palacio Real Mayor de Barcelona,historic,castle,41.3844,2.17722,Barcelona,palace,4.0,0.5037655860349127,,,False,False,False,False,2.5084602244389025,False,90,"['historic', 'long_visit', 'touristic']",historic|long_visit|touristic
7954,Museo Diocesano de Barcelona,cultural,museum,41.3846,2.17628,Barcelona,diocesan museum,4.7,0.5037655860349127,,,False,False,False,False,2.9249602244389026,False,120,"['culture', 'indoor', 'long_visit']",culture|indoor|long_visit
7975,Casa Antònia Puget,cultural,gallery,41.3909,2.17523,Barcelona,building,4.3,0.36,"Mo-Sa 10:00-14:00, 16:30-20:30",OSM,True,False,True,True,3.118,True,60,"['culture', 'has_schedule', 'indoor']",culture|has_schedule|indoor
8311,Castillo de los Tres Dragones,historic,castle,41.3881,2.18331,Barcelona,restaurant,4.6,0.48,Mo-Su 10:00-22:30,OSM,True,False,True,True,3.364,True,90,"['has_schedule', 'historic', 'long_visit', 'touristic']",has_schedule|historic|long_visit|touristic
8572,Palau de les Heures,historic,castle,41.4368,2.14142,Barcelona,building,4.6,1.0,Nov-Mar: 10:00-18:00; Apr-Oct: 10:00-20:00,OSM,True,False,True,True,3.5199999999999996,True,90,"['has_schedule', 'historic', 'long_visit', 'touristic']",has_schedule|historic|long_visit|touristic
8919,Palacio Real de Pedralbes,historic,castle,41.3885,2.11712,Barcelona,palace,4.8,0.5037655860349127,,,False,False,False,False,2.9844602244389025,False,90,"['historic', 'long_visit', 'touristic']",historic|long_visit|touristic
8966,Monumento a los caídos (Barcelona),historic,castle,41.3633,2.16615,Barcelona,monument,3.7,0.5037655860349127,,,False,False,False,False,2.329960224438903,False,90,"['historic', 'long_visit', 'touristic']",historic|long_visit|touristic
8981,Palacio Episcopal de Barcelona,historic,castle,41.3838,2.17526,Barcelona,episcopal palace,4.4,0.62,"Mo-Fr 10:30-21:00; Sa-Su 10:30-14:00, 15:00-21:00",OSM,True,False,True,True,3.266,True,90,"['has_schedule', 'historic', 'long_visit', 'touristic']",has_schedule|historic|long_visit|touristic
9021,Casa Padellás,historic,castle,41.384,2.17776,Barcelona,museum building,4.7,0.5037655860349127,,,False,False,False,False,2.9249602244389026,False,90,"['historic', 'long_visit', 'touristic']",historic|long_visit|touristic
9022,Palau Centelles,historic,castle,41.3816,2.17705,Barcelona,building,4.7,0.4,Mo-Su 13:00-00:00,OSM,True,False,True,True,3.41,True,90,"['has_schedule', 'historic', 'long_visit', 'touristic']",has_schedule|historic|long_visit|touristic
